machine_id,status,temperature,vibration,vibration_rms,timestamp
1,STOP,26.3,1.01,0.83,1204569
1,RUN,24.9,1.3,1.07,1205073
1,RUN,26.4,0.7,0.57,1205578
1,RUN,24.5,0.92,0.75,1206082
1,RUN,25.1,1.05,0.86,1206587
1,STOP,23.2,0.94,0.77,1207092
1,RUN,23.6,0.93,0.76,1207597
1,RUN,26.3,1.48,1.21,1208100
1,RUN,24.1,1.18,0.97,1208605
1,RUN,25.0,0.86,0.71,1209110
1,STOP,23.0,0.58,0.48,1209614
1,STOP,24.6,1.22,1.0,1210119
1,RUN,26.9,1.23,1.01,1210624
1,RUN,25.4,1.1,0.9,1211127
1,RUN,23.4,0.61,0.5,1211632
1,RUN,23.2,0.66,0.54,1212137
1,RUN,26.9,1.49,1.22,1212641
1,RUN,23.6,0.71,0.58,1213146
1,RUN,26.7,0.7,0.57,1213650
1,RUN,24.2,1.36,1.12,1214154
1,RUN,25.5,0.62,0.51,1214659
1,RUN,25.4,1.31,1.07,1215164
1,RUN,23.7,0.84,0.69,1215668
1,RUN,26.0,0.93,0.76,1216173
1,RUN,23.0,1.34,1.1,1216677
1,RUN,26.6,0.57,0.47,1217181
1,RUN,24.8,0.9,0.74,1217686
1,STOP,25.5,0.82,0.67,1218191
1,RUN,23.2,0.56,0.46,1218695
1,RUN,26.8,1.16,0.95,1219200
1,STOP,23.6,1.45,1.19,1219704
1,RUN,26.6,1.26,1.03,1220209
1,STOP,24.1,1.41,1.16,1220713
1,STOP,24.9,0.86,0.71,1221218
1,STOP,25.9,0.51,0.42,1221723
1,RUN,23.0,0.52,0.43,1222226
1,RUN,26.7,1.48,1.21,1222731
1,RUN,23.0,1.44,1.18,1223236
1,STOP,25.7,1.33,1.09,1223740
1,RUN,26.9,1.02,0.84,1224245
1,STOP,26.1,0.94,0.77,1224750
1,RUN,26.7,1.41,1.16,1225254
1,RUN,24.2,1.35,1.11,1225758
1,RUN,26.7,0.97,0.8,1226263
1,RUN,23.6,0.54,0.44,1226768
1,RUN,26.7,1.06,0.87,1227272
1,RUN,25.1,0.92,0.75,1227777
1,RUN,25.3,0.7,0.57,1228281
1,STOP,23.1,1.33,1.09,1228785
1,RUN,23.2,1.45,1.19,1229290
1,STOP,24.1,0.54,0.44,1229795
1,STOP,25.7,1.23,1.01,1230299
1,RUN,23.9,1.05,0.86,1230803
1,STOP,25.9,0.95,0.78,1231308
1,RUN,24.3,0.77,0.63,1231813
1,RUN,26.2,0.53,0.43,1232317
1,RUN,24.9,1.11,0.91,1232822
1,RUN,25.1,1.05,0.86,1233327
1,RUN,25.7,1.07,0.88,1233830
1,RUN,25.0,1.35,1.11,1234335
1,RUN,24.7,0.86,0.71,1234840
1,RUN,25.6,0.78,0.64,1235344
1,RUN,25.7,0.8,0.66,1235849
1,RUN,23.5,0.79,0.65,1236354
1,RUN,24.2,0.58,0.48,1236857
1,RUN,25.2,0.94,0.77,1237362
1,RUN,25.3,1.34,1.1,1237867
1,RUN,25.2,0.88,0.72,1238371
1,RUN,23.6,1.12,0.92,1238876
1,RUN,26.9,1.03,0.84,1239380
1,RUN,26.9,0.7,0.57,1239884
1,RUN,25.2,1.37,1.12,1240389
1,RUN,23.5,1.46,1.2,1240894
1,RUN,24.6,1.22,1.0,1241398
1,RUN,25.7,1.34,1.1,1241903
1,RUN,24.7,1.49,1.22,1242407
1,STOP,24.1,1.25,1.02,1242911
1,STOP,26.7,1.22,1.0,1243416
1,RUN,23.8,0.61,0.5,1243921
1,RUN,24.1,1.1,0.9,1244425
1,STOP,24.5,1.39,1.14,1244930
1,RUN,24.9,1.01,0.83,1245434
1,RUN,23.7,0.97,0.8,1245939
1,RUN,25.0,1.26,1.03,1246443
1,RUN,25.7,0.66,0.54,1246948
1,RUN,24.0,1.34,1.1,1247453
1,RUN,24.3,1.19,0.98,1247956
1,RUN,26.7,1.42,1.16,1248461
1,STOP,25.4,1.23,1.01,1248966
1,STOP,24.5,1.1,0.9,1249470
1,RUN,23.0,1.2,0.98,1249975
1,RUN,25.0,1.49,1.22,1250480
1,RUN,26.5,0.81,0.66,1250983
1,RUN,24.9,0.69,0.57,1251488
1,RUN,24.8,0.62,0.51,1251993
1,RUN,24.1,1.21,0.99,1252497
1,RUN,23.6,0.88,0.72,1253002
1,RUN,24.6,0.64,0.52,1253507
1,RUN,26.8,1.46,1.2,1254010
1,STOP,25.5,1.34,1.1,1254515
1,STOP,26.9,1.2,0.98,1255020
1,STOP,26.7,1.45,1.19,1255524
1,STOP,24.3,0.59,0.48,1256029
1,RUN,23.7,1.27,1.04,1256534
1,RUN,25.1,0.54,0.44,1257038
1,RUN,26.1,1.18,0.97,1257542
1,RUN,25.2,1.45,1.19,1258047
1,RUN,23.2,0.77,0.63,1258552
1,RUN,23.1,0.51,0.42,1259056
1,RUN,26.5,0.9,0.74,1259560
1,RUN,24.7,1.09,0.89,1260065
1,STOP,26.0,1.39,1.14,1260569
1,RUN,25.4,0.82,0.67,1261074
1,RUN,25.4,0.53,0.43,1261579
1,RUN,26.7,1.34,1.1,1262083
1,RUN,23.9,1.09,0.89,1262587
1,RUN,23.6,0.5,0.41,1263092
1,RUN,23.3,1.26,1.03,1263596
1,RUN,25.4,1.48,1.21,1264101
1,RUN,25.9,1.28,1.05,1264606
1,RUN,24.6,1.31,1.07,1265110
1,RUN,24.5,1.14,0.93,1265614
1,RUN,23.7,1.3,1.07,1266119
1,RUN,26.5,1.29,1.06,1266623
1,STOP,26.3,0.98,0.8,1267128
1,RUN,24.9,1.41,1.16,1267633
1,RUN,23.9,1.07,0.88,1268136
1,RUN,24.5,0.72,0.59,1268641
1,RUN,26.0,0.96,0.79,1269146
1,RUN,24.1,0.97,0.8,1269650
1,RUN,24.9,1.08,0.89,1270155
1,RUN,26.4,0.63,0.52,1270660
1,STOP,24.3,1.37,1.12,1271163
1,RUN,25.2,1.16,0.95,1271668
1,RUN,25.9,0.83,0.68,1272173
1,RUN,25.7,1.43,1.17,1272678
1,STOP,23.4,0.54,0.44,1273182
1,RUN,23.3,0.91,0.75,1273687
1,RUN,25.5,1.13,0.93,1274191
1,RUN,25.3,1.41,1.16,1274695
1,RUN,25.3,1.04,0.85,1275200
1,RUN,25.1,1.01,0.83,1275705
1,STOP,23.2,0.96,0.79,1276209
1,RUN,23.2,0.5,0.41,1276713
1,RUN,24.9,0.74,0.61,1277218
1,STOP,23.9,0.95,0.78,1277722
1,STOP,26.0,1.14,0.93,1278227
1,RUN,23.1,0.92,0.75,1278732
1,STOP,24.0,1.25,1.02,1279237
1,RUN,26.8,0.65,0.53,1279740
1,RUN,26.0,0.58,0.48,1280245
1,RUN,25.9,1.15,0.94,1280750
1,STOP,26.4,1.05,0.86,1281254
1,STOP,26.0,1.45,1.19,1281759
1,RUN,24.7,1.29,1.06,1282264
1,RUN,24.3,1.31,1.07,1282767
1,RUN,24.3,1.01,0.83,1283272
1,RUN,26.3,1.39,1.14,1283777
1,RUN,23.6,0.94,0.77,1284281
1,RUN,26.1,0.97,0.8,1284786
1,RUN,26.0,1.1,0.9,1285291
1,RUN,23.0,0.54,0.44,1285794
1,RUN,23.3,0.6,0.49,1286299
1,STOP,26.9,1.41,1.16,1286804
1,RUN,24.1,1.14,0.93,1287309
1,RUN,25.6,1.3,1.07,1287813
1,STOP,24.2,1.12,0.92,1288317
1,STOP,26.2,1.33,1.09,1288822
1,RUN,25.2,0.51,0.42,1289326
1,STOP,24.4,1.08,0.89,1289831
1,STOP,24.8,1.15,0.94,1290336
1,RUN,25.1,0.57,0.47,1290841
1,RUN,26.3,0.81,0.66,1291344
1,STOP,25.6,0.81,0.66,1291849
1,RUN,23.7,1.39,1.14,1292354
1,STOP,25.7,0.83,0.68,1292858
1,STOP,24.1,0.6,0.49,1293363
1,RUN,24.4,0.94,0.77,1293868
1,RUN,25.4,0.97,0.8,1294372
1,RUN,23.6,1.23,1.01,1294876
1,RUN,25.5,0.82,0.67,1295381
1,STOP,25.3,0.6,0.49,1295886
1,RUN,23.6,1.27,1.04,1296390
1,RUN,26.2,0.83,0.68,1296894
1,RUN,24.4,1.22,1.0,1297399
1,STOP,23.7,0.65,0.53,1297903
1,RUN,23.2,1.29,1.06,1298408
1,RUN,26.2,0.61,0.5,1298913
1,STOP,26.0,0.93,0.76,1299417
1,RUN,23.1,0.67,0.55,1299921
1,STOP,26.0,1.09,0.89,1300426
1,STOP,26.1,1.21,0.99,1300931
1,RUN,24.8,0.7,0.57,1301435
1,RUN,25.2,1.08,0.89,1301940
1,RUN,26.6,0.55,0.45,1302445
1,RUN,25.8,1.04,0.85,1302948
1,RUN,24.0,1.36,1.12,1303453
1,STOP,25.5,1.37,1.12,1303958
1,RUN,23.6,1.01,0.83,1304462
1,RUN,24.1,1.01,0.83,1304967
1,RUN,23.4,1.27,1.04,1305472
1,RUN,23.7,1.32,1.08,1305975
1,STOP,23.1,0.7,0.57,1306480
1,RUN,25.8,0.6,0.49,1306985
1,STOP,23.2,1.45,1.19,1307489
1,RUN,26.8,1.38,1.13,1307994
1,STOP,26.8,1.46,1.2,1308498
1,RUN,26.5,1.16,0.95,1309003
1,STOP,23.2,0.7,0.57,1309507
1,RUN,23.7,1.02,0.84,1310012
1,RUN,25.5,1.35,1.11,1310517
1,RUN,25.6,1.33,1.09,1311021
1,RUN,23.6,1.43,1.17,1311525
1,RUN,25.9,0.52,0.43,1312030
1,RUN,24.5,0.95,0.78,1312534
1,RUN,25.1,0.6,0.49,1313039
1,RUN,23.8,0.74,0.61,1313544
1,STOP,26.3,0.51,0.42,1314048
1,STOP,23.3,1.18,0.97,1314552
1,RUN,26.6,0.61,0.5,1315057
1,RUN,23.0,1.46,1.2,1315562
1,RUN,25.3,1.35,1.11,1316066
1,STOP,26.4,1.36,1.12,1316571
1,STOP,26.1,0.69,0.57,1317075
1,STOP,26.1,1.11,0.91,1317579
1,RUN,25.1,0.85,0.7,1318084
1,RUN,23.0,1.19,0.98,1318589
1,RUN,24.6,1.27,1.04,1319093
1,RUN,24.1,0.56,0.46,1319598
1,STOP,26.0,0.81,0.66,1320102
1,RUN,24.6,0.52,0.43,1320607
1,RUN,23.9,1.3,1.07,1321111
1,RUN,23.1,0.64,0.52,1321616
1,STOP,26.4,0.7,0.57,1322121
1,RUN,25.6,1.33,1.09,1322625
1,RUN,23.2,1.07,0.88,1323129
1,STOP,25.1,0.71,0.58,1323634
1,RUN,24.4,0.98,0.8,1324138
1,RUN,25.6,1.24,1.02,1324643
1,RUN,25.3,0.72,0.59,1325148
1,RUN,24.3,0.51,0.42,1325651
1,RUN,26.2,0.53,0.43,1326156
1,RUN,23.1,0.73,0.6,1326661
1,RUN,26.8,0.95,0.78,1327165
1,RUN,24.2,1.34,1.1,1327670
1,RUN,26.3,0.75,0.61,1328175
1,RUN,24.4,1.45,1.19,1328678
1,RUN,24.0,0.94,0.77,1329183
1,RUN,25.9,0.57,0.47,1329688
1,RUN,24.9,0.79,0.65,1330192
1,RUN,26.0,1.08,0.89,1330697
1,RUN,23.8,1.41,1.16,1331202
1,STOP,23.6,0.83,0.68,1331705
1,RUN,23.8,1.12,0.92,1332210
1,RUN,23.2,0.57,0.47,1332715
1,RUN,23.6,1.14,0.93,1333219
1,RUN,24.6,0.68,0.56,1333724
1,RUN,25.8,1.22,1.0,1334228
1,RUN,23.4,1.09,0.89,1334732
1,RUN,23.1,1.08,0.89,1335237
1,RUN,23.9,0.74,0.61,1335742
1,RUN,25.3,1.15,0.94,1336246
1,STOP,23.5,0.76,0.62,1336751
1,STOP,25.3,0.78,0.64,1337255
1,RUN,26.7,1.45,1.19,1337760
1,RUN,26.0,1.13,0.93,1338264
1,RUN,24.1,0.72,0.59,1338769
1,RUN,23.2,0.94,0.77,1339274
1,RUN,25.9,1.25,1.02,1339778
1,RUN,23.2,0.98,0.8,1340282
1,RUN,25.0,1.14,0.93,1340787
1,RUN,23.0,0.57,0.47,1341291
1,RUN,25.7,1.13,0.93,1341796
1,RUN,26.0,1.26,1.03,1342301
1,RUN,23.7,1.06,0.87,1342804
1,RUN,26.4,1.38,1.13,1343309
1,RUN,23.7,0.76,0.62,1343814
1,RUN,23.1,0.76,0.62,1344318
1,RUN,25.2,1.39,1.14,1344823
1,RUN,26.5,1.29,1.06,1345328
1,RUN,24.2,0.56,0.46,1345831
1,RUN,23.5,0.96,0.79,1346336
1,RUN,26.4,1.09,0.89,1346841
1,RUN,23.2,1.08,0.89,1347345
1,RUN,24.3,0.85,0.7,1347850
1,STOP,25.3,1.11,0.91,1348355
1,RUN,26.8,0.7,0.57,1348858
1,RUN,23.8,1.33,1.09,1349363
1,RUN,23.0,1.29,1.06,1349868
1,RUN,26.2,1.42,1.16,1350372
1,RUN,24.3,1.14,0.93,1350877
1,RUN,24.9,1.3,1.07,1351382
1,RUN,26.8,0.98,0.8,1351885
1,RUN,23.6,1.26,1.03,1352390
1,RUN,25.4,1.45,1.19,1352895
1,RUN,26.6,1.26,1.03,1353399
1,RUN,25.9,1.13,0.93,1353904
1,RUN,23.3,0.68,0.56,1354408
1,RUN,25.0,1.38,1.13,1354912
1,RUN,23.3,1.02,0.84,1355417
1,RUN,26.1,1.43,1.17,1355922
1,RUN,26.2,0.9,0.74,1356426
1,STOP,25.6,1.35,1.11,1356931
1,RUN,25.5,1.07,0.88,1357435
1,RUN,23.8,1.4,1.15,1357939
1,RUN,26.3,0.63,0.52,1358444
1,RUN,26.4,0.77,0.63,1358949
1,RUN,26.4,1.48,1.21,1359453
1,STOP,23.7,0.7,0.57,1359958
1,RUN,24.0,1.42,1.16,1360462
1,STOP,24.0,1.04,0.85,1360966
1,RUN,26.4,1.0,0.82,1361471
1,RUN,24.4,0.84,0.69,1361976
1,STOP,23.2,1.28,1.05,1362481
1,RUN,24.9,0.77,0.63,1362984
1,RUN,26.1,1.04,0.85,1363489
1,RUN,23.5,1.47,1.21,1363994
1,RUN,23.2,0.87,0.71,1364498
1,STOP,25.8,1.25,1.02,1365003
1,RUN,23.4,1.25,1.02,1365508
1,RUN,23.8,0.6,0.49,1366011
1,STOP,23.9,1.39,1.14,1366516
1,RUN,23.2,0.81,0.66,1367021
1,RUN,26.5,1.36,1.12,1367525
1,RUN,26.0,0.62,0.51,1368030
1,RUN,26.5,1.43,1.17,1368535
1,RUN,23.1,1.32,1.08,1369038
1,RUN,23.2,0.69,0.57,1369543
1,STOP,24.8,1.14,0.93,1370048
1,STOP,23.6,1.1,0.9,1370553
1,RUN,25.0,0.75,0.61,1371057
1,STOP,23.6,0.79,0.65,1371561
1,RUN,24.7,0.81,0.66,1372066
1,RUN,26.4,0.87,0.71,1372570
1,RUN,23.2,0.58,0.48,1373075
1,RUN,23.9,1.31,1.07,1373580
1,RUN,23.0,0.76,0.62,1374084
1,RUN,23.4,0.97,0.8,1374588
1,RUN,25.3,0.6,0.49,1375093
1,STOP,23.1,1.41,1.16,1375597
1,RUN,24.4,0.84,0.69,1376102
1,RUN,24.8,1.41,1.16,1376607
1,RUN,23.1,0.99,0.81,1377111
1,RUN,26.1,1.06,0.87,1377615
1,RUN,26.3,0.59,0.48,1378120
1,RUN,26.8,0.83,0.68,1378624
1,RUN,26.5,1.32,1.08,1379129
1,RUN,24.6,0.96,0.79,1379634
1,RUN,24.9,0.67,0.55,1380137
1,RUN,25.5,1.18,0.97,1380642
1,RUN,24.4,0.58,0.48,1381147
1,RUN,26.3,1.26,1.03,1381651
1,RUN,23.4,0.75,0.61,1382156
1,STOP,26.7,1.29,1.06,1382661
1,STOP,26.6,0.76,0.62,1383165
1,STOP,23.2,0.97,0.8,1383669
1,RUN,24.9,0.94,0.77,1384174
1,RUN,25.9,1.29,1.06,1384679
1,RUN,24.3,0.5,0.41,1385183
1,RUN,26.5,0.78,0.64,1385688
1,RUN,23.2,1.36,1.12,1386192
1,RUN,23.0,1.15,0.94,1386696
1,STOP,25.0,1.03,0.84,1387201
1,RUN,24.8,0.67,0.55,1387706
1,RUN,24.1,0.67,0.55,1388210
1,STOP,24.5,1.08,0.89,1388715
1,STOP,25.5,1.43,1.17,1389219
1,RUN,24.0,1.4,1.15,1389724
1,RUN,24.2,1.16,0.95,1390228
1,RUN,25.3,1.29,1.06,1390733
1,RUN,24.6,0.63,0.52,1391238
1,RUN,23.1,0.63,0.52,1391741
1,RUN,24.1,0.61,0.5,1392246
1,STOP,26.7,1.24,1.02,1392751
1,RUN,25.9,1.42,1.16,1393255
1,STOP,26.1,0.73,0.6,1393760
1,STOP,26.6,0.77,0.63,1394265
1,RUN,25.2,1.2,0.98,1394769
1,RUN,26.8,1.04,0.85,1395273
1,RUN,24.2,0.55,0.45,1395778
1,RUN,26.6,0.73,0.6,1396283
1,RUN,23.6,1.33,1.09,1396787
1,RUN,24.7,1.4,1.15,1397292
1,RUN,25.2,1.35,1.11,1397796
1,RUN,25.3,1.12,0.92,1398300
1,STOP,24.8,0.5,0.41,1398805
1,STOP,23.4,0.57,0.47,1399310
1,RUN,25.0,0.56,0.46,1399814
1,STOP,26.0,1.14,0.93,1400318
1,RUN,23.2,1.09,0.89,1400823
1,STOP,25.7,1.29,1.06,1401327
1,RUN,23.8,0.98,0.8,1401832
1,RUN,25.5,0.87,0.71,1402337
1,RUN,25.1,1.36,1.12,1402842
1,RUN,24.4,0.71,0.58,1403345
1,RUN,23.4,0.69,0.57,1403850
1,RUN,25.8,0.91,0.75,1404355
1,RUN,24.8,0.7,0.57,1404859
1,RUN,26.9,1.46,1.2,1405364
1,RUN,26.6,1.44,1.18,1405869
1,RUN,25.6,0.96,0.79,1406372
1,RUN,25.0,0.75,0.61,1406877
1,RUN,26.2,1.36,1.12,1407381
1,RUN,25.0,1.35,1.11,1407886
1,RUN,26.2,1.02,0.84,1408391
1,RUN,26.5,0.99,0.81,1408894
1,RUN,26.7,0.85,0.7,1409399
1,RUN,24.1,0.89,0.73,1409904
1,RUN,23.4,0.97,0.8,1410408
1,RUN,26.5,0.6,0.49,1410913
1,RUN,26.0,1.28,1.05,1411418
1,RUN,23.8,0.69,0.57,1411921
1,RUN,26.2,1.36,1.12,1412426
1,RUN,25.7,0.68,0.56,1412931
1,RUN,26.6,1.09,0.89,1413435
1,RUN,23.3,1.36,1.12,1413940
1,STOP,23.1,1.1,0.9,1414445
1,RUN,23.4,0.52,0.43,1414949
1,RUN,24.5,1.02,0.84,1415453
1,RUN,24.0,0.87,0.71,1415958
1,RUN,25.9,0.58,0.48,1416463
1,RUN,24.4,0.53,0.43,1416967
1,RUN,23.2,1.1,0.9,1417472
1,RUN,23.1,0.71,0.58,1417976
1,RUN,23.6,1.01,0.83,1418480
1,RUN,25.8,0.62,0.51,1418985
1,STOP,26.4,0.97,0.8,1419490
1,RUN,24.5,1.34,1.1,1419994
1,RUN,24.2,0.6,0.49,1420498
1,RUN,23.6,1.37,1.12,1421003
1,RUN,23.4,0.81,0.66,1421507
1,RUN,24.9,1.01,0.83,1422012
1,RUN,25.9,1.26,1.03,1422517
1,RUN,26.1,0.51,0.42,1423021
1,RUN,23.6,1.23,1.01,1423525
1,STOP,24.4,0.59,0.48,1424030
1,STOP,24.9,1.42,1.16,1424534
1,RUN,26.0,0.57,0.47,1425039
1,RUN,25.3,1.08,0.89,1425544
1,STOP,23.5,1.41,1.16,1426048
1,RUN,24.8,1.11,0.91,1426552
1,RUN,26.4,1.33,1.09,1427057
1,RUN,25.9,1.1,0.9,1427562
1,STOP,24.4,1.01,0.83,1428066
1,RUN,25.1,1.23,1.01,1428571
1,RUN,26.5,1.36,1.12,1429075
1,RUN,26.2,0.76,0.62,1429579
1,RUN,25.1,0.88,0.72,1430084
1,RUN,26.0,1.07,0.88,1430589
1,RUN,23.1,0.58,0.48,1431093
1,RUN,25.8,0.88,0.72,1431598
1,STOP,26.9,0.99,0.81,1432102
1,RUN,23.0,1.17,0.96,1432606
1,RUN,25.3,0.93,0.76,1433111
1,RUN,24.3,0.72,0.59,1433616
1,RUN,25.1,1.31,1.07,1434120
1,RUN,26.8,0.62,0.51,1434625
1,STOP,24.1,0.63,0.52,1435129
1,RUN,23.8,1.37,1.12,1435633
1,RUN,26.9,0.65,0.53,1436138
1,RUN,23.3,1.12,0.92,1436643
1,RUN,26.5,0.53,0.43,1437147
1,RUN,23.0,1.45,1.19,1437651
1,RUN,24.6,1.45,1.19,1438156
1,RUN,23.3,0.51,0.42,1438660
1,RUN,23.4,0.9,0.74,1439165
1,RUN,24.7,1.17,0.96,1439670
1,STOP,26.1,0.77,0.63,1440174
1,STOP,26.0,1.22,1.0,1440678
1,RUN,24.4,1.25,1.02,1441183
1,RUN,23.7,1.03,0.84,1441688
1,RUN,23.6,1.2,0.98,1442192
1,STOP,25.7,1.2,0.98,1442697
1,RUN,24.7,0.98,0.8,1443202
1,RUN,24.4,0.9,0.74,1443705
1,RUN,23.6,0.9,0.74,1444210
1,RUN,26.4,0.78,0.64,1444715
1,RUN,24.9,0.7,0.57,1445219
1,RUN,24.5,0.95,0.78,1445724
1,STOP,23.9,1.15,0.94,1446228
1,RUN,24.0,0.63,0.52,1446732
1,RUN,24.2,1.38,1.13,1447237
1,RUN,23.1,1.22,1.0,1447742
1,RUN,23.7,0.91,0.75,1448246
1,RUN,26.7,0.78,0.64,1448751
1,RUN,24.6,1.01,0.83,1449255
1,STOP,25.2,0.5,0.41,1449759
1,RUN,23.6,0.75,0.61,1450264
1,RUN,23.1,0.56,0.46,1450769
1,RUN,23.9,0.64,0.52,1451274
1,STOP,25.4,1.16,0.95,1451778
1,RUN,26.7,0.89,0.73,1452282
1,RUN,24.3,0.58,0.48,1452787
1,RUN,24.4,1.11,0.91,1453291
1,RUN,23.3,1.35,1.11,1453796
1,RUN,24.5,0.82,0.67,1454301
1,RUN,26.2,0.93,0.76,1454804
1,STOP,25.5,1.09,0.89,1455309
1,RUN,24.1,0.97,0.8,1455814
1,RUN,23.1,1.02,0.84,1456318
1,RUN,24.3,1.25,1.02,1456823
1,RUN,26.0,1.35,1.11,1457328
1,RUN,24.7,0.95,0.78,1457831
1,RUN,26.9,1.33,1.09,1458336
1,STOP,23.9,1.38,1.13,1458841
1,RUN,24.7,1.38,1.13,1459345
1,STOP,24.0,0.68,0.56,1459850
1,RUN,25.1,0.94,0.77,1460355
1,RUN,25.9,0.96,0.79,1460859
1,RUN,23.1,0.85,0.7,1461363
1,RUN,24.6,0.5,0.41,1461868
1,RUN,24.1,1.35,1.11,1462373
1,RUN,26.1,0.93,0.76,1462877
1,RUN,26.6,1.43,1.17,1463382
1,RUN,25.2,0.6,0.49,1463886
1,RUN,24.0,0.64,0.52,1464390
1,RUN,23.0,0.7,0.57,1464895
1,RUN,26.7,0.55,0.45,1465400
1,RUN,25.3,1.1,0.9,1465904
1,RUN,26.3,0.96,0.79,1466408
1,STOP,23.1,1.18,0.97,1466913
1,RUN,24.2,1.41,1.16,1467417
1,STOP,23.8,1.23,1.01,1467922
1,RUN,25.5,1.04,0.85,1468427
1,RUN,24.5,0.9,0.74,1468931
1,RUN,25.2,1.38,1.13,1469435
1,RUN,26.2,1.25,1.02,1469940
1,RUN,24.2,1.48,1.21,1470444
1,RUN,25.9,0.76,0.62,1470949
1,STOP,24.1,1.03,0.84,1471454
1,STOP,25.9,1.28,1.05,1471958
1,RUN,26.8,0.97,0.8,1472462
1,RUN,26.8,0.9,0.74,1472967
1,RUN,25.5,0.57,0.47,1473472
1,RUN,24.8,0.76,0.62,1473976
1,RUN,24.3,1.39,1.14,1474481
1,RUN,26.9,1.1,0.9,1474985
1,RUN,23.3,1.32,1.08,1475489
1,RUN,24.2,0.71,0.58,1475994
1,RUN,23.0,1.02,0.84,1476499
1,RUN,23.6,1.4,1.15,1477003
1,RUN,26.8,0.75,0.61,1477508
1,STOP,25.7,1.27,1.04,1478012
1,RUN,25.9,0.83,0.68,1478516
1,STOP,23.9,1.07,0.88,1479021
1,RUN,24.0,1.25,1.02,1479526
1,RUN,23.5,1.36,1.12,1480030
1,RUN,24.7,1.47,1.21,1480535
1,RUN,24.5,0.53,0.43,1481039
1,RUN,26.8,0.6,0.49,1481543
1,RUN,23.2,1.33,1.09,1482048
1,RUN,24.0,1.21,0.99,1482553
1,RUN,23.1,0.92,0.75,1483057
1,STOP,23.9,1.14,0.93,1483561
1,RUN,23.1,0.89,0.73,1484066
1,RUN,25.1,1.38,1.13,1484570
1,RUN,23.0,1.13,0.93,1485075
1,RUN,23.7,1.48,1.21,1485580
1,RUN,24.2,1.11,0.91,1486084
1,RUN,24.1,1.28,1.05,1486588
1,RUN,26.4,0.54,0.44,1487093
1,RUN,25.2,0.58,0.48,1487597
1,RUN,23.8,1.19,0.98,1488102
1,RUN,23.1,1.39,1.14,1488607
1,STOP,25.9,1.46,1.2,1489111
1,RUN,25.7,0.72,0.59,1489615
1,RUN,25.0,1.01,0.83,1490120
1,RUN,24.4,1.32,1.08,1490625
1,RUN,23.0,0.91,0.75,1491129
1,RUN,25.0,0.75,0.61,1491634
1,RUN,23.2,0.9,0.74,1492137
1,RUN,26.5,1.33,1.09,1492642
1,RUN,23.2,0.72,0.59,1493147
1,RUN,25.3,0.57,0.47,1493651
1,RUN,25.5,1.18,0.97,1494156
1,RUN,25.5,1.32,1.08,1494661
1,RUN,23.0,0.98,0.8,1495164
1,RUN,23.9,0.59,0.48,1495669
1,RUN,25.5,1.28,1.05,1496174
1,STOP,24.3,0.98,0.8,1496678
1,RUN,24.3,0.51,0.42,1497183
1,RUN,25.4,0.83,0.68,1497688
1,RUN,24.8,0.89,0.73,1498192
1,STOP,24.2,0.73,0.6,1498696
1,RUN,25.7,1.33,1.09,1499201
1,RUN,25.8,0.88,0.72,1499706
1,RUN,26.9,0.93,0.76,1500210
1,RUN,26.0,0.51,0.42,1500715
1,RUN,24.6,0.71,0.58,1501219
1,RUN,25.1,1.32,1.08,1501723
1,RUN,25.1,1.47,1.21,1502228
1,RUN,25.9,1.41,1.16,1502733
1,RUN,23.2,1.16,0.95,1503237
1,RUN,25.4,0.67,0.55,1503741
1,RUN,25.1,0.98,0.8,1504246
1,RUN,25.6,1.4,1.15,1504750
1,RUN,23.9,1.28,1.05,1505255
1,STOP,25.4,0.66,0.54,1505760
1,RUN,23.3,1.39,1.14,1506264
1,RUN,23.4,0.62,0.51,1506768
1,RUN,23.5,0.6,0.49,1507273
1,RUN,24.7,0.67,0.55,1507777
1,RUN,23.2,0.58,0.48,1508282
1,RUN,24.6,1.05,0.86,1508787
1,RUN,25.2,1.23,1.01,1509291
1,RUN,23.3,0.83,0.68,1509795
1,RUN,24.7,0.85,0.7,1510300
1,RUN,25.1,1.39,1.14,1510804
1,RUN,23.5,1.16,0.95,1511309
1,RUN,23.0,1.18,0.97,1511814
1,RUN,23.8,1.48,1.21,1512317
1,RUN,24.4,1.19,0.98,1512822
1,RUN,26.4,1.01,0.83,1513327
1,RUN,24.7,1.26,1.03,1513831
1,RUN,24.0,0.85,0.7,1514336
1,RUN,23.4,0.8,0.66,1514841
1,RUN,25.6,1.11,0.91,1515344
1,RUN,25.2,0.85,0.7,1515849
1,STOP,26.6,1.33,1.09,1516354
1,RUN,24.1,1.26,1.03,1516858
1,RUN,25.5,0.69,0.57,1517363
1,RUN,24.8,0.85,0.7,1517868
1,STOP,25.1,0.56,0.46,1518371
1,RUN,24.4,0.68,0.56,1518876
1,RUN,24.9,0.99,0.81,1519381
1,RUN,23.1,0.85,0.7,1519886
1,RUN,23.4,0.89,0.73,1520390
1,RUN,25.3,1.22,1.0,1520894
1,RUN,24.2,0.78,0.64,1521399
1,RUN,26.8,1.25,1.02,1521903
1,RUN,26.8,0.95,0.78,1522408
1,RUN,26.5,0.98,0.8,1522913
1,STOP,26.3,1.07,0.88,1523417
1,STOP,26.0,1.41,1.16,1523921
1,RUN,23.5,0.52,0.43,1524426
