machine_id,status,temperature,vibration,vibration_rms,timestamp
1,STOP,23.6,0.79,0.65,1970-01-01 00:00:00.001371561
1,RUN,24.7,0.81,0.66,1970-01-01 00:00:00.001372066
1,RUN,26.4,0.87,0.71,1970-01-01 00:00:00.001372570
1,RUN,23.2,0.58,0.48,1970-01-01 00:00:00.001373075
1,RUN,23.9,1.31,1.07,1970-01-01 00:00:00.001373580
1,RUN,23.0,0.76,0.62,1970-01-01 00:00:00.001374084
1,RUN,23.4,0.97,0.8,1970-01-01 00:00:00.001374588
1,RUN,25.3,0.6,0.49,1970-01-01 00:00:00.001375093
1,STOP,23.1,1.41,1.16,1970-01-01 00:00:00.001375597
1,RUN,24.4,0.84,0.69,1970-01-01 00:00:00.001376102
1,RUN,24.8,1.41,1.16,1970-01-01 00:00:00.001376607
1,RUN,23.1,0.99,0.81,1970-01-01 00:00:00.001377111
1,RUN,26.1,1.06,0.87,1970-01-01 00:00:00.001377615
1,RUN,26.3,0.59,0.48,1970-01-01 00:00:00.001378120
1,RUN,26.8,0.83,0.68,1970-01-01 00:00:00.001378624
1,RUN,26.5,1.32,1.08,1970-01-01 00:00:00.001379129
1,RUN,24.6,0.96,0.79,1970-01-01 00:00:00.001379634
1,RUN,24.9,0.67,0.55,1970-01-01 00:00:00.001380137
1,RUN,25.5,1.18,0.97,1970-01-01 00:00:00.001380642
1,RUN,24.4,0.58,0.48,1970-01-01 00:00:00.001381147
1,RUN,26.3,1.26,1.03,1970-01-01 00:00:00.001381651
1,RUN,23.4,0.75,0.61,1970-01-01 00:00:00.001382156
1,STOP,26.7,1.29,1.06,1970-01-01 00:00:00.001382661
1,STOP,26.6,0.76,0.62,1970-01-01 00:00:00.001383165
1,STOP,23.2,0.97,0.8,1970-01-01 00:00:00.001383669
1,RUN,24.9,0.94,0.77,1970-01-01 00:00:00.001384174
1,RUN,25.9,1.29,1.06,1970-01-01 00:00:00.001384679
1,RUN,24.3,0.5,0.41,1970-01-01 00:00:00.001385183
1,RUN,26.5,0.78,0.64,1970-01-01 00:00:00.001385688
1,RUN,23.2,1.36,1.12,1970-01-01 00:00:00.001386192
1,RUN,23.0,1.15,0.94,1970-01-01 00:00:00.001386696
1,STOP,25.0,1.03,0.84,1970-01-01 00:00:00.001387201
1,RUN,24.8,0.67,0.55,1970-01-01 00:00:00.001387706
1,RUN,24.1,0.67,0.55,1970-01-01 00:00:00.001388210
1,STOP,24.5,1.08,0.89,1970-01-01 00:00:00.001388715
1,STOP,25.5,1.43,1.17,1970-01-01 00:00:00.001389219
1,RUN,24.0,1.4,1.15,1970-01-01 00:00:00.001389724
1,RUN,24.2,1.16,0.95,1970-01-01 00:00:00.001390228
1,RUN,25.3,1.29,1.06,1970-01-01 00:00:00.001390733
1,RUN,24.6,0.63,0.52,1970-01-01 00:00:00.001391238
1,RUN,23.1,0.63,0.52,1970-01-01 00:00:00.001391741
1,RUN,24.1,0.61,0.5,1970-01-01 00:00:00.001392246
1,STOP,26.7,1.24,1.02,1970-01-01 00:00:00.001392751
1,RUN,25.9,1.42,1.16,1970-01-01 00:00:00.001393255
1,STOP,26.1,0.73,0.6,1970-01-01 00:00:00.001393760
1,STOP,26.6,0.77,0.63,1970-01-01 00:00:00.001394265
1,RUN,25.2,1.2,0.98,1970-01-01 00:00:00.001394769
1,RUN,26.8,1.04,0.85,1970-01-01 00:00:00.001395273
1,RUN,24.2,0.55,0.45,1970-01-01 00:00:00.001395778
1,RUN,26.6,0.73,0.6,1970-01-01 00:00:00.001396283
1,RUN,23.6,1.33,1.09,1970-01-01 00:00:00.001396787
1,RUN,24.7,1.4,1.15,1970-01-01 00:00:00.001397292
1,RUN,25.2,1.35,1.11,1970-01-01 00:00:00.001397796
1,RUN,25.3,1.12,0.92,1970-01-01 00:00:00.001398300
1,STOP,24.8,0.5,0.41,1970-01-01 00:00:00.001398805
1,STOP,23.4,0.57,0.47,1970-01-01 00:00:00.001399310
1,RUN,25.0,0.56,0.46,1970-01-01 00:00:00.001399814
1,STOP,26.0,1.14,0.93,1970-01-01 00:00:00.001400318
1,RUN,23.2,1.09,0.89,1970-01-01 00:00:00.001400823
1,STOP,25.7,1.29,1.06,1970-01-01 00:00:00.001401327
1,RUN,23.8,0.98,0.8,1970-01-01 00:00:00.001401832
1,RUN,25.5,0.87,0.71,1970-01-01 00:00:00.001402337
1,RUN,25.1,1.36,1.12,1970-01-01 00:00:00.001402842
1,RUN,24.4,0.71,0.58,1970-01-01 00:00:00.001403345
1,RUN,23.4,0.69,0.57,1970-01-01 00:00:00.001403850
1,RUN,25.8,0.91,0.75,1970-01-01 00:00:00.001404355
1,RUN,24.8,0.7,0.57,1970-01-01 00:00:00.001404859
1,RUN,26.9,1.46,1.2,1970-01-01 00:00:00.001405364
1,RUN,26.6,1.44,1.18,1970-01-01 00:00:00.001405869
1,RUN,25.6,0.96,0.79,1970-01-01 00:00:00.001406372
1,RUN,25.0,0.75,0.61,1970-01-01 00:00:00.001406877
1,RUN,26.2,1.36,1.12,1970-01-01 00:00:00.001407381
1,RUN,25.0,1.35,1.11,1970-01-01 00:00:00.001407886
1,RUN,26.2,1.02,0.84,1970-01-01 00:00:00.001408391
1,RUN,26.5,0.99,0.81,1970-01-01 00:00:00.001408894
1,RUN,26.7,0.85,0.7,1970-01-01 00:00:00.001409399
1,RUN,24.1,0.89,0.73,1970-01-01 00:00:00.001409904
1,RUN,23.4,0.97,0.8,1970-01-01 00:00:00.001410408
1,RUN,26.5,0.6,0.49,1970-01-01 00:00:00.001410913
1,RUN,26.0,1.28,1.05,1970-01-01 00:00:00.001411418
1,RUN,23.8,0.69,0.57,1970-01-01 00:00:00.001411921
1,RUN,26.2,1.36,1.12,1970-01-01 00:00:00.001412426
1,RUN,25.7,0.68,0.56,1970-01-01 00:00:00.001412931
1,RUN,26.6,1.09,0.89,1970-01-01 00:00:00.001413435
1,RUN,23.3,1.36,1.12,1970-01-01 00:00:00.001413940
1,STOP,23.1,1.1,0.9,1970-01-01 00:00:00.001414445
1,RUN,23.4,0.52,0.43,1970-01-01 00:00:00.001414949
1,RUN,24.5,1.02,0.84,1970-01-01 00:00:00.001415453
1,RUN,24.0,0.87,0.71,1970-01-01 00:00:00.001415958
1,RUN,25.9,0.58,0.48,1970-01-01 00:00:00.001416463
1,RUN,24.4,0.53,0.43,1970-01-01 00:00:00.001416967
1,RUN,23.2,1.1,0.9,1970-01-01 00:00:00.001417472
1,RUN,23.1,0.71,0.58,1970-01-01 00:00:00.001417976
1,RUN,23.6,1.01,0.83,1970-01-01 00:00:00.001418480
1,RUN,25.8,0.62,0.51,1970-01-01 00:00:00.001418985
1,STOP,26.4,0.97,0.8,1970-01-01 00:00:00.001419490
1,RUN,24.5,1.34,1.1,1970-01-01 00:00:00.001419994
1,RUN,24.2,0.6,0.49,1970-01-01 00:00:00.001420498
1,RUN,23.6,1.37,1.12,1970-01-01 00:00:00.001421003
1,RUN,23.4,0.81,0.66,1970-01-01 00:00:00.001421507
1,RUN,24.9,1.01,0.83,1970-01-01 00:00:00.001422012
1,RUN,25.9,1.26,1.03,1970-01-01 00:00:00.001422517
1,RUN,26.1,0.51,0.42,1970-01-01 00:00:00.001423021
1,RUN,23.6,1.23,1.01,1970-01-01 00:00:00.001423525
1,STOP,24.4,0.59,0.48,1970-01-01 00:00:00.001424030
1,STOP,24.9,1.42,1.16,1970-01-01 00:00:00.001424534
1,RUN,26.0,0.57,0.47,1970-01-01 00:00:00.001425039
1,RUN,25.3,1.08,0.89,1970-01-01 00:00:00.001425544
1,STOP,23.5,1.41,1.16,1970-01-01 00:00:00.001426048
1,RUN,24.8,1.11,0.91,1970-01-01 00:00:00.001426552
1,RUN,26.4,1.33,1.09,1970-01-01 00:00:00.001427057
1,RUN,25.9,1.1,0.9,1970-01-01 00:00:00.001427562
1,STOP,24.4,1.01,0.83,1970-01-01 00:00:00.001428066
1,RUN,25.1,1.23,1.01,1970-01-01 00:00:00.001428571
1,RUN,26.5,1.36,1.12,1970-01-01 00:00:00.001429075
1,RUN,26.2,0.76,0.62,1970-01-01 00:00:00.001429579
1,RUN,25.1,0.88,0.72,1970-01-01 00:00:00.001430084
1,RUN,26.0,1.07,0.88,1970-01-01 00:00:00.001430589
1,RUN,23.1,0.58,0.48,1970-01-01 00:00:00.001431093
1,RUN,25.8,0.88,0.72,1970-01-01 00:00:00.001431598
1,STOP,26.9,0.99,0.81,1970-01-01 00:00:00.001432102
1,RUN,23.0,1.17,0.96,1970-01-01 00:00:00.001432606
1,RUN,25.3,0.93,0.76,1970-01-01 00:00:00.001433111
1,RUN,24.3,0.72,0.59,1970-01-01 00:00:00.001433616
1,RUN,25.1,1.31,1.07,1970-01-01 00:00:00.001434120
1,RUN,26.8,0.62,0.51,1970-01-01 00:00:00.001434625
1,STOP,24.1,0.63,0.52,1970-01-01 00:00:00.001435129
1,RUN,23.8,1.37,1.12,1970-01-01 00:00:00.001435633
1,RUN,26.9,0.65,0.53,1970-01-01 00:00:00.001436138
1,RUN,23.3,1.12,0.92,1970-01-01 00:00:00.001436643
1,RUN,26.5,0.53,0.43,1970-01-01 00:00:00.001437147
1,RUN,23.0,1.45,1.19,1970-01-01 00:00:00.001437651
1,RUN,24.6,1.45,1.19,1970-01-01 00:00:00.001438156
1,RUN,23.3,0.51,0.42,1970-01-01 00:00:00.001438660
1,RUN,23.4,0.9,0.74,1970-01-01 00:00:00.001439165
1,RUN,24.7,1.17,0.96,1970-01-01 00:00:00.001439670
1,STOP,26.1,0.77,0.63,1970-01-01 00:00:00.001440174
1,STOP,26.0,1.22,1.0,1970-01-01 00:00:00.001440678
1,RUN,24.4,1.25,1.02,1970-01-01 00:00:00.001441183
1,RUN,23.7,1.03,0.84,1970-01-01 00:00:00.001441688
1,RUN,23.6,1.2,0.98,1970-01-01 00:00:00.001442192
1,STOP,25.7,1.2,0.98,1970-01-01 00:00:00.001442697
1,RUN,24.7,0.98,0.8,1970-01-01 00:00:00.001443202
1,RUN,24.4,0.9,0.74,1970-01-01 00:00:00.001443705
1,RUN,23.6,0.9,0.74,1970-01-01 00:00:00.001444210
1,RUN,26.4,0.78,0.64,1970-01-01 00:00:00.001444715
1,RUN,24.9,0.7,0.57,1970-01-01 00:00:00.001445219
1,RUN,24.5,0.95,0.78,1970-01-01 00:00:00.001445724
1,STOP,23.9,1.15,0.94,1970-01-01 00:00:00.001446228
1,RUN,24.0,0.63,0.52,1970-01-01 00:00:00.001446732
1,RUN,24.2,1.38,1.13,1970-01-01 00:00:00.001447237
1,RUN,23.1,1.22,1.0,1970-01-01 00:00:00.001447742
1,RUN,23.7,0.91,0.75,1970-01-01 00:00:00.001448246
1,RUN,26.7,0.78,0.64,1970-01-01 00:00:00.001448751
1,RUN,24.6,1.01,0.83,1970-01-01 00:00:00.001449255
1,STOP,25.2,0.5,0.41,1970-01-01 00:00:00.001449759
1,RUN,23.6,0.75,0.61,1970-01-01 00:00:00.001450264
1,RUN,23.1,0.56,0.46,1970-01-01 00:00:00.001450769
1,RUN,23.9,0.64,0.52,1970-01-01 00:00:00.001451274
1,STOP,25.4,1.16,0.95,1970-01-01 00:00:00.001451778
1,RUN,26.7,0.89,0.73,1970-01-01 00:00:00.001452282
1,RUN,24.3,0.58,0.48,1970-01-01 00:00:00.001452787
1,RUN,24.4,1.11,0.91,1970-01-01 00:00:00.001453291
1,RUN,23.3,1.35,1.11,1970-01-01 00:00:00.001453796
1,RUN,24.5,0.82,0.67,1970-01-01 00:00:00.001454301
1,RUN,26.2,0.93,0.76,1970-01-01 00:00:00.001454804
1,STOP,25.5,1.09,0.89,1970-01-01 00:00:00.001455309
1,RUN,24.1,0.97,0.8,1970-01-01 00:00:00.001455814
1,RUN,23.1,1.02,0.84,1970-01-01 00:00:00.001456318
1,RUN,24.3,1.25,1.02,1970-01-01 00:00:00.001456823
1,RUN,26.0,1.35,1.11,1970-01-01 00:00:00.001457328
1,RUN,24.7,0.95,0.78,1970-01-01 00:00:00.001457831
1,RUN,26.9,1.33,1.09,1970-01-01 00:00:00.001458336
1,STOP,23.9,1.38,1.13,1970-01-01 00:00:00.001458841
1,RUN,24.7,1.38,1.13,1970-01-01 00:00:00.001459345
1,STOP,24.0,0.68,0.56,1970-01-01 00:00:00.001459850
1,RUN,25.1,0.94,0.77,1970-01-01 00:00:00.001460355
1,RUN,25.9,0.96,0.79,1970-01-01 00:00:00.001460859
1,RUN,23.1,0.85,0.7,1970-01-01 00:00:00.001461363
1,RUN,24.6,0.5,0.41,1970-01-01 00:00:00.001461868
1,RUN,24.1,1.35,1.11,1970-01-01 00:00:00.001462373
1,RUN,26.1,0.93,0.76,1970-01-01 00:00:00.001462877
1,RUN,26.6,1.43,1.17,1970-01-01 00:00:00.001463382
1,RUN,25.2,0.6,0.49,1970-01-01 00:00:00.001463886
1,RUN,24.0,0.64,0.52,1970-01-01 00:00:00.001464390
1,RUN,23.0,0.7,0.57,1970-01-01 00:00:00.001464895
1,RUN,26.7,0.55,0.45,1970-01-01 00:00:00.001465400
1,RUN,25.3,1.1,0.9,1970-01-01 00:00:00.001465904
1,RUN,26.3,0.96,0.79,1970-01-01 00:00:00.001466408
1,STOP,23.1,1.18,0.97,1970-01-01 00:00:00.001466913
1,RUN,24.2,1.41,1.16,1970-01-01 00:00:00.001467417
1,STOP,23.8,1.23,1.01,1970-01-01 00:00:00.001467922
1,RUN,25.5,1.04,0.85,1970-01-01 00:00:00.001468427
1,RUN,24.5,0.9,0.74,1970-01-01 00:00:00.001468931
1,RUN,25.2,1.38,1.13,1970-01-01 00:00:00.001469435
1,RUN,26.2,1.25,1.02,1970-01-01 00:00:00.001469940
1,RUN,24.2,1.48,1.21,1970-01-01 00:00:00.001470444
1,RUN,25.9,0.76,0.62,1970-01-01 00:00:00.001470949
1,STOP,24.1,1.03,0.84,1970-01-01 00:00:00.001471454
1,STOP,25.9,1.28,1.05,1970-01-01 00:00:00.001471958
1,RUN,26.8,0.97,0.8,1970-01-01 00:00:00.001472462
1,RUN,26.8,0.9,0.74,1970-01-01 00:00:00.001472967
1,RUN,25.5,0.57,0.47,1970-01-01 00:00:00.001473472
1,RUN,24.8,0.76,0.62,1970-01-01 00:00:00.001473976
1,RUN,24.3,1.39,1.14,1970-01-01 00:00:00.001474481
1,RUN,26.9,1.1,0.9,1970-01-01 00:00:00.001474985
1,RUN,23.3,1.32,1.08,1970-01-01 00:00:00.001475489
1,RUN,24.2,0.71,0.58,1970-01-01 00:00:00.001475994
1,RUN,23.0,1.02,0.84,1970-01-01 00:00:00.001476499
1,RUN,23.6,1.4,1.15,1970-01-01 00:00:00.001477003
1,RUN,26.8,0.75,0.61,1970-01-01 00:00:00.001477508
1,STOP,25.7,1.27,1.04,1970-01-01 00:00:00.001478012
1,RUN,25.9,0.83,0.68,1970-01-01 00:00:00.001478516
1,STOP,23.9,1.07,0.88,1970-01-01 00:00:00.001479021
1,RUN,24.0,1.25,1.02,1970-01-01 00:00:00.001479526
1,RUN,23.5,1.36,1.12,1970-01-01 00:00:00.001480030
1,RUN,24.7,1.47,1.21,1970-01-01 00:00:00.001480535
1,RUN,24.5,0.53,0.43,1970-01-01 00:00:00.001481039
1,RUN,26.8,0.6,0.49,1970-01-01 00:00:00.001481543
1,RUN,23.2,1.33,1.09,1970-01-01 00:00:00.001482048
1,RUN,24.0,1.21,0.99,1970-01-01 00:00:00.001482553
1,RUN,23.1,0.92,0.75,1970-01-01 00:00:00.001483057
1,STOP,23.9,1.14,0.93,1970-01-01 00:00:00.001483561
1,RUN,23.1,0.89,0.73,1970-01-01 00:00:00.001484066
1,RUN,25.1,1.38,1.13,1970-01-01 00:00:00.001484570
1,RUN,23.0,1.13,0.93,1970-01-01 00:00:00.001485075
1,RUN,23.7,1.48,1.21,1970-01-01 00:00:00.001485580
1,RUN,24.2,1.11,0.91,1970-01-01 00:00:00.001486084
1,RUN,24.1,1.28,1.05,1970-01-01 00:00:00.001486588
1,RUN,26.4,0.54,0.44,1970-01-01 00:00:00.001487093
1,RUN,25.2,0.58,0.48,1970-01-01 00:00:00.001487597
1,RUN,23.8,1.19,0.98,1970-01-01 00:00:00.001488102
1,RUN,23.1,1.39,1.14,1970-01-01 00:00:00.001488607
1,STOP,25.9,1.46,1.2,1970-01-01 00:00:00.001489111
1,RUN,25.7,0.72,0.59,1970-01-01 00:00:00.001489615
1,RUN,25.0,1.01,0.83,1970-01-01 00:00:00.001490120
1,RUN,24.4,1.32,1.08,1970-01-01 00:00:00.001490625
1,RUN,23.0,0.91,0.75,1970-01-01 00:00:00.001491129
1,RUN,25.0,0.75,0.61,1970-01-01 00:00:00.001491634
1,RUN,23.2,0.9,0.74,1970-01-01 00:00:00.001492137
1,RUN,26.5,1.33,1.09,1970-01-01 00:00:00.001492642
1,RUN,23.2,0.72,0.59,1970-01-01 00:00:00.001493147
1,RUN,25.3,0.57,0.47,1970-01-01 00:00:00.001493651
1,RUN,25.5,1.18,0.97,1970-01-01 00:00:00.001494156
1,RUN,25.5,1.32,1.08,1970-01-01 00:00:00.001494661
1,RUN,23.0,0.98,0.8,1970-01-01 00:00:00.001495164
1,RUN,23.9,0.59,0.48,1970-01-01 00:00:00.001495669
1,RUN,25.5,1.28,1.05,1970-01-01 00:00:00.001496174
1,STOP,24.3,0.98,0.8,1970-01-01 00:00:00.001496678
1,RUN,24.3,0.51,0.42,1970-01-01 00:00:00.001497183
1,RUN,25.4,0.83,0.68,1970-01-01 00:00:00.001497688
1,RUN,24.8,0.89,0.73,1970-01-01 00:00:00.001498192
1,STOP,24.2,0.73,0.6,1970-01-01 00:00:00.001498696
1,RUN,25.7,1.33,1.09,1970-01-01 00:00:00.001499201
1,RUN,25.8,0.88,0.72,1970-01-01 00:00:00.001499706
1,RUN,26.9,0.93,0.76,1970-01-01 00:00:00.001500210
1,RUN,26.0,0.51,0.42,1970-01-01 00:00:00.001500715
1,RUN,24.6,0.71,0.58,1970-01-01 00:00:00.001501219
1,RUN,25.1,1.32,1.08,1970-01-01 00:00:00.001501723
1,RUN,25.1,1.47,1.21,1970-01-01 00:00:00.001502228
1,RUN,25.9,1.41,1.16,1970-01-01 00:00:00.001502733
1,RUN,23.2,1.16,0.95,1970-01-01 00:00:00.001503237
1,RUN,25.4,0.67,0.55,1970-01-01 00:00:00.001503741
1,RUN,25.1,0.98,0.8,1970-01-01 00:00:00.001504246
1,RUN,25.6,1.4,1.15,1970-01-01 00:00:00.001504750
1,RUN,23.9,1.28,1.05,1970-01-01 00:00:00.001505255
1,STOP,25.4,0.66,0.54,1970-01-01 00:00:00.001505760
1,RUN,23.3,1.39,1.14,1970-01-01 00:00:00.001506264
1,RUN,23.4,0.62,0.51,1970-01-01 00:00:00.001506768
1,RUN,23.5,0.6,0.49,1970-01-01 00:00:00.001507273
1,RUN,24.7,0.67,0.55,1970-01-01 00:00:00.001507777
1,RUN,23.2,0.58,0.48,1970-01-01 00:00:00.001508282
1,RUN,24.6,1.05,0.86,1970-01-01 00:00:00.001508787
1,RUN,25.2,1.23,1.01,1970-01-01 00:00:00.001509291
1,RUN,23.3,0.83,0.68,1970-01-01 00:00:00.001509795
1,RUN,24.7,0.85,0.7,1970-01-01 00:00:00.001510300
1,RUN,25.1,1.39,1.14,1970-01-01 00:00:00.001510804
1,RUN,23.5,1.16,0.95,1970-01-01 00:00:00.001511309
1,RUN,23.0,1.18,0.97,1970-01-01 00:00:00.001511814
1,RUN,23.8,1.48,1.21,1970-01-01 00:00:00.001512317
1,RUN,24.4,1.19,0.98,1970-01-01 00:00:00.001512822
1,RUN,26.4,1.01,0.83,1970-01-01 00:00:00.001513327
1,RUN,24.7,1.26,1.03,1970-01-01 00:00:00.001513831
1,RUN,24.0,0.85,0.7,1970-01-01 00:00:00.001514336
1,RUN,23.4,0.8,0.66,1970-01-01 00:00:00.001514841
1,RUN,25.6,1.11,0.91,1970-01-01 00:00:00.001515344
1,RUN,25.2,0.85,0.7,1970-01-01 00:00:00.001515849
1,STOP,26.6,1.33,1.09,1970-01-01 00:00:00.001516354
1,RUN,24.1,1.26,1.03,1970-01-01 00:00:00.001516858
1,RUN,25.5,0.69,0.57,1970-01-01 00:00:00.001517363
1,RUN,24.8,0.85,0.7,1970-01-01 00:00:00.001517868
1,STOP,25.1,0.56,0.46,1970-01-01 00:00:00.001518371
1,RUN,24.4,0.68,0.56,1970-01-01 00:00:00.001518876
1,RUN,24.9,0.99,0.81,1970-01-01 00:00:00.001519381
1,RUN,23.1,0.85,0.7,1970-01-01 00:00:00.001519886
1,RUN,23.4,0.89,0.73,1970-01-01 00:00:00.001520390
1,RUN,25.3,1.22,1.0,1970-01-01 00:00:00.001520894
1,RUN,24.2,0.78,0.64,1970-01-01 00:00:00.001521399
1,RUN,26.8,1.25,1.02,1970-01-01 00:00:00.001521903
1,RUN,26.8,0.95,0.78,1970-01-01 00:00:00.001522408
1,RUN,26.5,0.98,0.8,1970-01-01 00:00:00.001522913
1,STOP,26.3,1.07,0.88,1970-01-01 00:00:00.001523417
1,STOP,26.0,1.41,1.16,1970-01-01 00:00:00.001523921
1,RUN,23.5,0.52,0.43,1970-01-01 00:00:00.001524426
1,RUN,24.1,0.99,0.81,1970-01-01 00:00:00.001524930
1,RUN,23.1,0.7,0.57,1970-01-01 00:00:00.001525435
1,RUN,24.8,0.9,0.74,1970-01-01 00:00:00.001525940
1,STOP,26.5,1.47,1.21,1970-01-01 00:00:00.001526444
1,RUN,24.8,0.93,0.76,1970-01-01 00:00:00.001526948
1,RUN,26.4,0.83,0.68,1970-01-01 00:00:00.001527453
1,STOP,24.4,0.65,0.53,1970-01-01 00:00:00.001527958
1,RUN,23.1,0.55,0.45,1970-01-01 00:00:00.001528462
1,RUN,23.1,0.58,0.48,1970-01-01 00:00:00.001528967
1,RUN,25.1,0.54,0.44,1970-01-01 00:00:00.001529472
1,RUN,26.2,1.08,0.89,1970-01-01 00:00:00.001529975
1,RUN,26.8,0.56,0.46,1970-01-01 00:00:00.001530480
1,RUN,23.6,0.61,0.5,1970-01-01 00:00:00.001530985
1,RUN,25.6,1.16,0.95,1970-01-01 00:00:00.001531489
1,RUN,24.8,0.85,0.7,1970-01-01 00:00:00.001531994
1,RUN,25.5,0.55,0.45,1970-01-01 00:00:00.001532498
1,RUN,24.8,1.28,1.05,1970-01-01 00:00:00.001533002
1,RUN,23.7,0.98,0.8,1970-01-01 00:00:00.001533507
1,STOP,23.1,0.87,0.71,1970-01-01 00:00:00.001534012
1,RUN,24.5,1.34,1.1,1970-01-01 00:00:00.001534516
1,RUN,26.1,0.81,0.66,1970-01-01 00:00:00.001535021
1,RUN,23.9,0.6,0.49,1970-01-01 00:00:00.001535525
1,RUN,25.1,0.87,0.71,1970-01-01 00:00:00.001536029
1,STOP,26.3,1.44,1.18,1970-01-01 00:00:00.001536534
1,RUN,25.4,1.4,1.15,1970-01-01 00:00:00.001537039
1,RUN,23.7,0.87,0.71,1970-01-01 00:00:00.001537543
1,RUN,25.6,1.14,0.93,1970-01-01 00:00:00.001538048
1,RUN,23.1,0.72,0.59,1970-01-01 00:00:00.001538552
1,RUN,25.2,0.58,0.48,1970-01-01 00:00:00.001539056
1,STOP,25.2,1.12,0.92,1970-01-01 00:00:00.001539561
1,RUN,26.9,1.08,0.89,1970-01-01 00:00:00.001540066
1,RUN,25.9,1.12,0.92,1970-01-01 00:00:00.001540571
1,RUN,26.9,1.11,0.91,1970-01-01 00:00:00.001541074
1,RUN,24.8,1.19,0.98,1970-01-01 00:00:00.001541579
1,RUN,25.5,1.02,0.84,1970-01-01 00:00:00.001542084
1,RUN,24.9,0.54,0.44,1970-01-01 00:00:00.001542588
1,RUN,26.5,0.72,0.59,1970-01-01 00:00:00.001543093
1,RUN,25.0,0.97,0.8,1970-01-01 00:00:00.001543598
1,RUN,24.4,0.79,0.65,1970-01-01 00:00:00.001544101
1,STOP,25.7,0.75,0.61,1970-01-01 00:00:00.001544606
1,RUN,24.2,1.36,1.12,1970-01-01 00:00:00.001545111
1,RUN,24.7,1.09,0.89,1970-01-01 00:00:00.001545615
1,STOP,24.4,1.16,0.95,1970-01-01 00:00:00.001546120
1,RUN,23.4,0.68,0.56,1970-01-01 00:00:00.001546625
1,RUN,25.7,1.26,1.03,1970-01-01 00:00:00.001547128
1,RUN,24.6,0.79,0.65,1970-01-01 00:00:00.001547633
1,STOP,23.5,0.65,0.53,1970-01-01 00:00:00.001548138
1,RUN,26.1,1.01,0.83,1970-01-01 00:00:00.001548642
1,STOP,23.5,1.35,1.11,1970-01-01 00:00:00.001549147
1,RUN,25.1,0.62,0.51,1970-01-01 00:00:00.001549651
1,RUN,24.4,1.31,1.07,1970-01-01 00:00:00.001550156
1,RUN,23.7,1.21,0.99,1970-01-01 00:00:00.001550660
1,STOP,23.4,0.69,0.57,1970-01-01 00:00:00.001551165
1,RUN,23.0,1.35,1.11,1970-01-01 00:00:00.001551670
1,RUN,23.3,0.88,0.72,1970-01-01 00:00:00.001552174
1,RUN,25.8,1.32,1.08,1970-01-01 00:00:00.001552678
1,RUN,23.8,0.73,0.6,1970-01-01 00:00:00.001553183
1,RUN,26.2,1.27,1.04,1970-01-01 00:00:00.001553687
1,RUN,23.9,0.78,0.64,1970-01-01 00:00:00.001554192
1,RUN,26.0,1.25,1.02,1970-01-01 00:00:00.001554697
1,STOP,23.4,1.35,1.11,1970-01-01 00:00:00.001555201
1,STOP,25.9,0.83,0.68,1970-01-01 00:00:00.001555705
1,RUN,25.9,0.53,0.43,1970-01-01 00:00:00.001556210
1,RUN,24.3,0.92,0.75,1970-01-01 00:00:00.001556714
1,STOP,23.1,1.13,0.93,1970-01-01 00:00:00.001557219
1,RUN,25.0,1.16,0.95,1970-01-01 00:00:00.001557724
1,RUN,23.5,0.88,0.72,1970-01-01 00:00:00.001558227
1,RUN,24.9,0.66,0.54,1970-01-01 00:00:00.001558732
1,RUN,24.6,0.8,0.66,1970-01-01 00:00:00.001559237
1,RUN,23.9,1.28,1.05,1970-01-01 00:00:00.001559741
1,RUN,26.0,0.68,0.56,1970-01-01 00:00:00.001560246
1,RUN,24.3,0.52,0.43,1970-01-01 00:00:00.001560751
1,STOP,25.1,0.73,0.6,1970-01-01 00:00:00.001561254
1,STOP,24.7,1.29,1.06,1970-01-01 00:00:00.001561759
1,RUN,25.4,1.34,1.1,1970-01-01 00:00:00.001562264
1,RUN,25.2,1.03,0.84,1970-01-01 00:00:00.001562769
1,STOP,26.2,0.71,0.58,1970-01-01 00:00:00.001563273
1,RUN,25.4,0.58,0.48,1970-01-01 00:00:00.001563778
1,RUN,24.9,0.95,0.78,1970-01-01 00:00:00.001564282
1,RUN,24.3,1.22,1.0,1970-01-01 00:00:00.001564786
1,RUN,26.0,0.9,0.74,1970-01-01 00:00:00.001565291
1,RUN,24.5,1.34,1.1,1970-01-01 00:00:00.001565796
1,RUN,23.6,1.05,0.86,1970-01-01 00:00:00.001566300
1,RUN,23.5,1.42,1.16,1970-01-01 00:00:00.001566804
1,RUN,23.8,0.97,0.8,1970-01-01 00:00:00.001567309
1,RUN,23.2,1.36,1.12,1970-01-01 00:00:00.001567813
1,STOP,25.1,0.72,0.59,1970-01-01 00:00:00.001568318
1,RUN,25.9,1.41,1.16,1970-01-01 00:00:00.001568823
1,RUN,26.8,1.06,0.87,1970-01-01 00:00:00.001569327
1,RUN,23.8,1.31,1.07,1970-01-01 00:00:00.001569831
1,RUN,23.8,0.8,0.66,1970-01-01 00:00:00.001570336
1,RUN,24.6,1.13,0.93,1970-01-01 00:00:00.001570840
1,RUN,24.3,1.38,1.13,1970-01-01 00:00:00.001571345
1,RUN,23.5,1.02,0.84,1970-01-01 00:00:00.001571850
1,RUN,26.0,1.2,0.98,1970-01-01 00:00:00.001572354
